Election Date,Election Type,Parliament,Province,Riding,Last Name,First Name,Gender,Occupation,Party,Votes,Votes (%),Elected,lat,lon
2006-01-23,Gen,39,Quebec,vaudreuil,Bourgon,Stéphane,,lawyer,Conservative Party of Canada,11888,19.02,0,45.3994227,-74.0514619
2006-01-23,Gen,39,Quebec,vaudreuil,Markgraf,Bert,,engineer,New Democratic Party,3468,5.55,0,45.3994227,-74.0514619
2006-01-23,Gen,39,Quebec,vaudreuil,Pariseau-Legault,Pierre,,student,Green Party of Canada,2450,3.92,0,45.3994227,-74.0514619
2006-01-23,Gen,39,Quebec,verchères,Malo,Luc,,corporate advisor,Bloc Québécois,30250,57.43,1,45.7727845,-73.355442
2006-01-23,Gen,39,Quebec,verchères,Racicot,Jean-Félix,,lawyer,Conservative Party of Canada,11479,21.79,0,45.7727845,-73.355442
2006-01-23,Gen,39,Quebec,verchères,Woods,Alanna,F,communications officer,Liberal,4602,8.74,0,45.7727845,-73.355442
2006-01-23,Gen,39,Quebec,verchères,Vallée,Simon,,student,New Democratic Party,4293,8.15,0,45.7727845,-73.355442
2006-01-23,Gen,39,Quebec,verchères,Danis,Carl,,cook,Green Party of Canada,2047,3.89,0,45.7727845,-73.355442
2006-01-23,Gen,39,Quebec,westmount,Robillard,Lucienne,F,parliamentarian,Liberal,18884,45.68,1,45.4857329,-73.5963951
2006-01-23,Gen,39,Quebec,westmount,O'Sullivan,Louise,F,business executive,Conservative Party of Canada,7295,17.65,0,45.4857329,-73.5963951
2006-01-23,Gen,39,Quebec,westmount,Steedman,Eric Wilson,,consultant,New Democratic Party,6356,15.37,0,45.4857329,-73.5963951
2006-01-23,Gen,39,Quebec,westmount,Fréchette,Sophie,F,student,Bloc Québécois,5191,12.56,0,45.4857329,-73.5963951
2006-01-23,Gen,39,Quebec,westmount,Sabourin,Julie,F,communications officer,Green Party of Canada,3451,8.35,0,45.4857329,-73.5963951
2006-01-23,Gen,39,Quebec,westmount,Lachapelle,Serge,,journalist/distributor,Marxist-Leninist Party,94,0.23,0,45.4857329,-73.5963951
2006-01-23,Gen,39,Quebec,westmount,Sloan,Bill,,lawyer,Communist Party of Canada,69,0.17,0,45.4857329,-73.5963951
2006-11-27,B/P,39,Quebec,repentigny,Gravel,Raymond,M,priest,Bloc Québécois,20635,66.26,1,45.7326055,-73.4528307
2006-11-27,B/P,39,Quebec,repentigny,Bourgon,Stéphane,M,lawyer,Conservative Party of Canada,5822,18.69,0,45.7326055,-73.4528307
2006-11-27,B/P,39,Quebec,repentigny,Bellemare,Réjean,M,economist,New Democratic Party,2187,7.02,0,45.7326055,-73.4528307
2006-11-27,B/P,39,Quebec,repentigny,Turenne,Christian,M,financial advisor,Liberal,1940,6.23,0,45.7326055,-73.4528307
2006-11-27,B/P,39,Quebec,repentigny,Leduc,Jocelyne,F,student,Independent,390,1.25,0,45.7326055,-73.4528307
2006-11-27,B/P,39,Quebec,repentigny,Baig,Mahmood-Raza,M,journalist,Canadian Action Party,91,0.29,0,45.7326055,-73.4528307
2006-11-27,B/P,39,Quebec,repentigny,Millette,Régent,M,professor,Independent,78,0.25,0,45.7326055,-73.4528307
2007-09-17,B/P,39,Quebec,outremont,Mulcair,Thomas,M,lawyer,New Democratic Party,11374,47.5,1,45.5186167,-73.6068856
2007-09-17,B/P,39,Quebec,outremont,Coulon,Jocelyn,M,professor,Liberal,6933,28.96,0,45.5186167,-73.6068856
2007-09-17,B/P,39,Quebec,outremont,Gilson,Jean-Paul,M,psychoanalyst,Bloc Québécois,2618,10.93,0,45.5186167,-73.6068856
2007-09-17,B/P,39,Quebec,outremont,Duguay,Gilles,M,diplomat,Conservative Party of Canada,2052,8.57,0,45.5186167,-73.6068856
2007-09-17,B/P,39,Quebec,outremont,Pilon,François,M,self-employed,Green Party of Canada,529,2.21,0,45.5186167,-73.6068856
2007-09-17,B/P,39,Quebec,outremont,YO GOURD,François,M,poet,Parti Rhinocéros,145,0.61,0,45.5186167,-73.6068856
2007-09-17,B/P,39,Quebec,outremont,Baig,Mahmood Raza,,journalist/consultant,Independent,78,0.33,0,45.5186167,-73.6068856
2007-09-17,B/P,39,Quebec,outremont,Leduc,Jocelyne,F,student,Independent,61,0.25,0,45.5186167,-73.6068856
2007-09-17,B/P,39,Quebec,outremont,Angeles,Romain,M,tutor,Independent,46,0.19,0,45.5186167,-73.6068856
2007-09-17,B/P,39,Quebec,outremont,Amirizian,Alexandre,M,student,Canadian Action Party,45,0.19,0,45.5186167,-73.6068856
2007-09-17,B/P,39,Quebec,outremont,Millette,Régent,M,professor,Independent,32,0.13,0,45.5186167,-73.6068856
2007-09-17,B/P,39,Quebec,outremont,Turmel,John C.,,banking systems engineer,Independent,30,0.13,0,45.5186167,-73.6068856
2007-09-17,B/P,39,Quebec,roberval,Lebel,Denis,M,mayor,Conservative Party of Canada,17463,59.68,1,48.514785,-72.224808
2007-09-17,B/P,39,Quebec,roberval,houde,Céline,F,nurse,Bloc Québécois,7830,26.76,0,48.514785,-72.224808
2007-09-17,B/P,39,Quebec,roberval,Boulanger,Louise,F,businesswoman,Liberal,2795,9.55,0,48.514785,-72.224808
2007-09-17,B/P,39,Quebec,roberval,Dubois,Éric,,community organizer,New Democratic Party,675,2.31,0,48.514785,-72.224808
2007-09-17,B/P,39,Quebec,roberval,Boily,Jean-Luc,M,developer,Green Party of Canada,499,1.71,0,48.514785,-72.224808
2007-09-17,B/P,39,Quebec,saint-hyacinthe,Thaï Thi Lac,Ève-Mary,F,executive Assistant,Bloc Québécois,13443,42.09,1,45.627484,-72.940636
2007-09-17,B/P,39,Quebec,saint-hyacinthe,Barré,Bernard,M,trainer,Conservative Party of Canada,11965,37.47,0,45.627484,-72.940636
2007-09-17,B/P,39,Quebec,saint-hyacinthe,Sansoucy,Brigitte,F,administrative Assistant,New Democratic Party,2538,7.95,0,45.627484,-72.940636
2007-09-17,B/P,39,Quebec,saint-hyacinthe,CAUMARTIN,Jean,,lawyer and economist,Liberal,2376,7.44,0,45.627484,-72.940636
2007-09-17,B/P,39,Quebec,saint-hyacinthe,Tétreault,Jacques,M,teacher,Green Party of Canada,1169,3.66,0,45.627484,-72.940636
2007-09-17,B/P,39,Quebec,saint-hyacinthe,Vanasse,Christian Willie,M,author,Parti Rhinocéros,384,1.2,0,45.627484,-72.940636
2007-09-17,B/P,39,Quebec,saint-hyacinthe,St-Onge,Michel,M,information Officer,Canadian Action Party,61,0.19,0,45.627484,-72.940636
2008-10-14,Gen,40,Quebec,abitibi,Lévesque,Yvon,M,labour relations consultant,Bloc Québécois,10995,39.65,1,48.7177241,-77.9142732
2008-10-14,Gen,40,Quebec,abitibi,Matte,Jean-Maurice,M,administrator,Conservative Party of Canada,8422,30.37,0,48.7177241,-77.9142732
2008-10-14,Gen,40,Quebec,abitibi,Canada,Mark,M,contractor,Liberal,5108,18.42,0,48.7177241,-77.9142732
2008-10-14,Gen,40,Quebec,abitibi,Martin,Erica,F,student,New Democratic Party,2276,8.21,0,48.7177241,-77.9142732
2008-10-14,Gen,40,Quebec,abitibi,Rancourt,Patrick,M,forestry technician,Green Party of Canada,928,3.35,0,48.7177241,-77.9142732
2008-10-14,Gen,40,Quebec,abitibi,Lemay,Marc,M,lawyer,Bloc Québécois,20929,47.91,1,48.7177241,-77.9142732
2008-10-14,Gen,40,Quebec,abitibi,Barrette,Gilbert,M,retired,Liberal,9055,20.73,0,48.7177241,-77.9142732
2008-10-14,Gen,40,Quebec,abitibi,Grandmaitre,Pierre,M,real estate agent,Conservative Party of Canada,8267,18.93,0,48.7177241,-77.9142732
2008-10-14,Gen,40,Quebec,abitibi,Moore,Christine,F,nurse,New Democratic Party,4151,9.5,0,48.7177241,-77.9142732
2008-10-14,Gen,40,Quebec,abitibi,Côté,Bruno,M,economist,Green Party of Canada,976,2.23,0,48.7177241,-77.9142732
2008-10-14,Gen,40,Quebec,abitibi,Loiselle,Ghislain,M,journalist,Independent,302,0.69,0,48.7177241,-77.9142732
2008-10-14,Gen,40,Quebec,ahuntsic,Mourani,Maria,F,parliamentarian,Bloc Québécois,18815,39.49,1,45.55930765,-73.6527016506777
2008-10-14,Gen,40,Quebec,ahuntsic,Bakopanos,Eleni,F,political adviser,Liberal,18392,38.6,0,45.55930765,-73.6527016506777
2008-10-14,Gen,40,Quebec,ahuntsic,Précourt,Jean,M,public accountant FCGA,Conservative Party of Canada,4937,10.36,0,45.55930765,-73.6527016506777
2008-10-14,Gen,40,Quebec,ahuntsic,Bélec,Alexandra,F,lawyer,New Democratic Party,4276,8.97,0,45.55930765,-73.6527016506777
2008-10-14,Gen,40,Quebec,ahuntsic,Tremblay,Lynette,F,self-employed worker,Green Party of Canada,1228,2.58,0,45.55930765,-73.6527016506777
2008-10-14,Gen,40,Quebec,alfred-pellan,Carrier,Robert,M,engineer,Bloc Québécois,20686,38.83,1,46.8096894,-71.1589382
2008-10-14,Gen,40,Quebec,alfred-pellan,Saintelmy,Wilson,M,businessman,Liberal,15594,29.27,0,46.8096894,-71.1589382
2008-10-14,Gen,40,Quebec,alfred-pellan,Salameh,Alexandre,M,engineer,Conservative Party of Canada,8662,16.26,0,46.8096894,-71.1589382
2008-10-14,Gen,40,Quebec,alfred-pellan,Roy,Cynthia,F,mother,New Democratic Party,6406,12.03,0,46.8096894,-71.1589382
2008-10-14,Gen,40,Quebec,alfred-pellan,Desjardins Drouin,Tristan,M,student,Green Party of Canada,1665,3.13,0,46.8096894,-71.1589382
2008-10-14,Gen,40,Quebec,alfred-pellan,Millette,Régent,M,professor,Independent,259,0.49,0,46.8096894,-71.1589382
2008-10-14,Gen,40,Quebec,argenteuil,Laframboise,Mario,M,parliamentarian,Bloc Québécois,26455,48.1,1,45.6945241,-74.4707874
2008-10-14,Gen,40,Quebec,argenteuil,Robert,André,M,secretary tresury board,Liberal,9984,18.15,0,45.6945241,-74.4707874
2008-10-14,Gen,40,Quebec,argenteuil,Pearce,Scott,M,mayor - transport company owner,Conservative Party of Canada,9584,17.43,0,45.6945241,-74.4707874
2008-10-14,Gen,40,Quebec,argenteuil,Senécal,Alain,M,automatic control technician,New Democratic Party,6819,12.4,0,45.6945241,-74.4707874
2008-10-14,Gen,40,Quebec,argenteuil,Audette,Pierre,M,renovator,Green Party of Canada,2055,3.74,0,45.6945241,-74.4707874
2008-10-14,Gen,40,Quebec,argenteuil,Ferlatte,Christian-Simon,M,student,Marxist-Leninist Party,98,0.18,0,45.6945241,-74.4707874
2008-10-14,Gen,40,Quebec,bas-richelieu,Plamondon,Louis,M,parliamentarian,Bloc Québécois,26821,54.67,1,45.8768073,-72.8837724
2008-10-14,Gen,40,Quebec,bas-richelieu,Bériault,Réjean,M,director general,Conservative Party of Canada,8904,18.15,0,45.8768073,-72.8837724
2008-10-14,Gen,40,Quebec,bas-richelieu,Cournoyer,Ghislaine,F,retired nurse - CEGEP Sorel Tracy teacher,Liberal,7987,16.28,0,45.8768073,-72.8837724
2008-10-14,Gen,40,Quebec,bas-richelieu,Seddiki,Nourredine,M,professor,New Democratic Party,4010,8.17,0,45.8768073,-72.8837724
2008-10-14,Gen,40,Quebec,bas-richelieu,Laplante,Rebecca,F,student,Green Party of Canada,1334,2.72,0,45.8768073,-72.8837724
2008-10-14,Gen,40,Quebec,beauce,Bernier,Maxime,M,lawyer,Conservative Party of Canada,31883,62.41,1,46.4801868,-70.988292
2008-10-14,Gen,40,Quebec,beauce,Côté,André,M,recreationist,Bloc Québécois,7143,13.98,0,46.4801868,-70.988292
2008-10-14,Gen,40,Quebec,beauce,Roy,René,M,farmer,Liberal,5270,10.32,0,46.4801868,-70.988292
2008-10-14,Gen,40,Quebec,beauce,Poulin,Véronique,F,student,New Democratic Party,4352,8.52,0,46.4801868,-70.988292
2008-10-14,Gen,40,Quebec,beauce,Rochette,Nicolas,M,mathematics professor,Green Party of Canada,2436,4.77,0,46.4801868,-70.988292
2008-10-14,Gen,40,Quebec,beauharnois,Debellefeuille,Claude,F,parliamentarian,Bloc Québécois,26904,50.07,1,45.3139778,-73.875834
2008-10-14,Gen,40,Quebec,beauharnois,Bellemare,Dominique,M,lawyer,Conservative Party of Canada,10858,20.21,0,45.3139778,-73.875834
2008-10-14,Gen,40,Quebec,beauharnois,Lopez,Maria,F,interviewer,Liberal,7995,14.88,0,45.3139778,-73.875834
2008-10-14,Gen,40,Quebec,beauharnois,Quach,Anne Minh Thu,F,teacher,New Democratic Party,6214,11.56,0,45.3139778,-73.875834
2008-10-14,Gen,40,Quebec,beauharnois,Smith,David,M,computer specialist,Green Party of Canada,1764,3.28,0,45.3139778,-73.875834
2008-10-14,Gen,40,Quebec,beauport,Boucher,Sylvie,F,parliamentarian,Conservative Party of Canada,17994,36.76,1,46.8594456,-71.1932496
2008-10-14,Gen,40,Quebec,beauport,Mainguy,Éléonore,F,circulation clerk,Bloc Québécois,15962,32.61,0,46.8594456,-71.1932496
2008-10-14,Gen,40,Quebec,beauport,Picard,Yves,M,lawyer,Liberal,7030,14.36,0,46.8594456,-71.1932496
2008-10-14,Gen,40,Quebec,beauport,Beaudet,Simon-Pierre,M,professor,New Democratic Party,5986,12.23,0,46.8594456,-71.1932496
2008-10-14,Gen,40,Quebec,beauport,Côté,Luc,M,computer specialist,Green Party of Canada,1363,2.78,0,46.8594456,-71.1932496
2008-10-14,Gen,40,Quebec,beauport,Bédard,Simon,M,games designer,Independent,610,1.25,0,46.8594456,-71.1932496
2008-10-14,Gen,40,Quebec,berthier,André,Guy,M,parliamentarian,Bloc Québécois,24945,45.83,1,46.0886062,-73.2083041
2008-10-14,Gen,40,Quebec,berthier,Godue,Marie-Claude,F,businesswoman,Conservative Party of Canada,12078,22.19,0,46.0886062,-73.2083041
2008-10-14,Gen,40,Quebec,berthier,Matteau,Jean-Luc,M,engineer - technical adviser,Liberal,10035,18.44,0,46.0886062,-73.2083041
2008-10-14,Gen,40,Quebec,berthier,Chauvette,André,M,crime prevention project officer,New Democratic Party,5684,10.44,0,46.0886062,-73.2083041
2008-10-14,Gen,40,Quebec,berthier,Lefebvre,Denis,M,veterinarian,Green Party of Canada,1691,3.11,0,46.0886062,-73.2083041
2008-10-14,Gen,40,Quebec,bourassa,Coderre,Denis,M,parliamentarian,Liberal,19869,49.79,1,45.5544766,-73.6681515
2008-10-14,Gen,40,Quebec,bourassa,Mailhot,Daniel,M,CSDM school vice-principal,Bloc Québécois,10145,25.42,0,45.5544766,-73.6681515
2008-10-14,Gen,40,Quebec,bourassa,Allaire,Michelle,F,chartered accountant,Conservative Party of Canada,5405,13.55,0,45.5544766,-73.6681515
2008-10-14,Gen,40,Quebec,bourassa,Laouni,Samira,F,self-employed,New Democratic Party,3188,7.99,0,45.5544766,-73.6681515
2008-10-14,Gen,40,Quebec,bourassa,Boucher,François,M,security officer,Green Party of Canada,1166,2.92,0,45.5544766,-73.6681515
2008-10-14,Gen,40,Quebec,bourassa,Royer,Geneviève,F,teacher,Marxist-Leninist Party,130,0.33,0,45.5544766,-73.6681515
2008-10-14,Gen,40,Quebec,brome,Ouellet,Christian,M,architect,Bloc Québécois,17561,35.21,1,45.189207,-72.5628566
2008-10-14,Gen,40,Quebec,brome,Paradis,Denis,M,lawyer,Liberal,16357,32.79,0,45.189207,-72.5628566
2008-10-14,Gen,40,Quebec,brome,Quinlan,Mark,M,communications director,Conservative Party of Canada,9309,18.66,0,45.189207,-72.5628566
2008-10-14,Gen,40,Quebec,brome,Bogosta,Christelle,F,addictions assistant,New Democratic Party,4514,9.05,0,45.189207,-72.5628566
2008-10-14,Gen,40,Quebec,brome,Brassard,Pierre,M,retired,Green Party of Canada,1784,3.58,0,45.189207,-72.5628566
2008-10-14,Gen,40,Quebec,brome,Marler,David,M,lawyer,Independent,354,0.71,0,45.189207,-72.5628566
2008-10-14,Gen,40,Quebec,brossard,Mendes,Alexandra,F,communications officer,Liberal,19103,32.59,1,45.4554829,-73.4678904
2008-10-14,Gen,40,Quebec,brossard,Lussier,Marcel,M,engineer,Bloc Québécois,19034,32.47,0,45.4554829,-73.4678904
2008-10-14,Gen,40,Quebec,brossard,Brossard,Maurice,M,retired,Conservative Party of Canada,11062,18.87,0,45.4554829,-73.4678904
2008-10-14,Gen,40,Quebec,brossard,Mai,Hoang,M,notary,New Democratic Party,7452,12.71,0,45.4554829,-73.4678904
2008-10-14,Gen,40,Quebec,brossard,Ziadé,Sonia,F,consultant,Green Party of Canada,1816,3.1,0,45.4554829,-73.4678904
2008-10-14,Gen,40,Quebec,brossard,Chouinard,Normand,M,truck driver,Marxist-Leninist Party,157,0.27,0,45.4554829,-73.4678904
2008-10-14,Gen,40,Quebec,chambly,Lessard,Yves,M,labour relations consultant,Bloc Québécois,31773,50.08,1,45.4473898,-73.2932002
2008-10-14,Gen,40,Quebec,chambly,Arsenault,Gabriel,M,student,Liberal,10649,16.78,0,45.4473898,-73.2932002
2008-10-14,Gen,40,Quebec,chambly,Chartrand,Suzanne,F,school board president,Conservative Party of Canada,9564,15.07,0,45.4473898,-73.2932002
2008-10-14,Gen,40,Quebec,chambly,Gélinas,Serge,M,advisor,New Democratic Party,8998,14.18,0,45.4473898,-73.2932002
2008-10-14,Gen,40,Quebec,chambly,Adam,Olivier,M,multimedia producer,Green Party of Canada,2460,3.88,0,45.4473898,-73.2932002
2008-10-14,Gen,40,Quebec,charlesbourg,Petit,Daniel,M,lawyer and parliamentarian,Conservative Party of Canada,20566,41.15,1,46.8958611,-71.2910300583245
2008-10-14,Gen,40,Quebec,charlesbourg,Courteau,Denis,M,FTQ regional adviser,Bloc Québécois,14602,29.22,0,46.8958611,-71.2910300583245
2008-10-14,Gen,40,Quebec,charlesbourg,Legros,Denise,F,womenswear subcontracting,Liberal,7039,14.08,0,46.8958611,-71.2910300583245
2008-10-14,Gen,40,Quebec,charlesbourg,Day,Anne-Marie,F,director,New Democratic Party,6542,13.09,0,46.8958611,-71.2910300583245
2008-10-14,Gen,40,Quebec,charlesbourg,Bédard,François,M,computer analyst,Green Party of Canada,1231,2.46,0,46.8958611,-71.2910300583245
2008-10-14,Gen,40,Quebec,châteauguay,Freeman,Carole,F,lawyer,Bloc Québécois,25086,45.58,1,45.3619066,-73.7524319
2008-10-14,Gen,40,Quebec,châteauguay,Schwey,Linda,F,chartered accountant,Liberal,10104,18.36,0,45.3619066,-73.7524319
2008-10-14,Gen,40,Quebec,châteauguay,Routhier,Pierre-Paul,M,lawyer,Conservative Party of Canada,9827,17.86,0,45.3619066,-73.7524319
2008-10-14,Gen,40,Quebec,châteauguay,Jurado,Sonia,F,development officer,New Democratic Party,8261,15.01,0,45.3619066,-73.7524319
2008-10-14,Gen,40,Quebec,châteauguay,Sarwer-Foner,Brian,M,environmental consultant,Green Party of Canada,1755,3.19,0,45.3619066,-73.7524319
2008-10-14,Gen,40,Quebec,chicoutimi,Bouchard,Robert,M,parliamentarian,Bloc Québécois,19737,41.31,1,48.3370248,-71.1235261355927
2008-10-14,Gen,40,Quebec,chicoutimi,Maltais,Jean-Guy,M,retired,Conservative Party of Canada,16680,34.91,0,48.3370248,-71.1235261355927
2008-10-14,Gen,40,Quebec,chicoutimi,Pettersen,Marc,M,woodworker,Liberal,6425,13.45,0,48.3370248,-71.1235261355927
2008-10-14,Gen,40,Quebec,chicoutimi,Girard,Stéphane,M,high school teacher,New Democratic Party,3742,7.83,0,48.3370248,-71.1235261355927
2008-10-14,Gen,40,Quebec,chicoutimi,Veilleux,Jean-François,M,student,Green Party of Canada,1193,2.5,0,48.3370248,-71.1235261355927
2008-10-14,Gen,40,Quebec,compton,Bonsant,France,F,parliamentarian,Bloc Québécois,20332,41.86,1,45.243228,-71.827927
2008-10-14,Gen,40,Quebec,compton,Hogg,William,M,professor,Liberal,10946,22.53,0,45.243228,-71.827927
2008-10-14,Gen,40,Quebec,compton,Gagné,Michel,M,farmer,Conservative Party of Canada,9445,19.44,0,45.243228,-71.827927
2008-10-14,Gen,40,Quebec,compton,Rousseau,Jean,M,personnel consultant,New Democratic Party,5483,11.29,0,45.243228,-71.827927
2008-10-14,Gen,40,Quebec,compton,Caldwell,Gary,M,farmer,Green Party of Canada,2368,4.88,0,45.243228,-71.827927
2008-10-14,Gen,40,Quebec,drummond,Pomerleau,Roger,M,political attaché,Bloc Québécois,17613,38.79,1,45.8650913,-72.4527106
2008-10-14,Gen,40,Quebec,drummond,Komlosy,André,M,lawyer and business development consultant,Conservative Party of Canada,11490,25.31,0,45.8650913,-72.4527106
2008-10-14,Gen,40,Quebec,drummond,Courchesne,Jean,M,representative,Liberal,7697,16.95,0,45.8650913,-72.4527106
2008-10-14,Gen,40,Quebec,drummond,Corriveau,Annick,F,broadcast officer,New Democratic Party,7460,16.43,0,45.8650913,-72.4527106
2008-10-14,Gen,40,Quebec,drummond,Gagnon,Réginald,M,lawyer,Green Party of Canada,1144,2.52,0,45.8650913,-72.4527106
2008-10-14,Gen,40,Quebec,gaspésie,Blais,Raynald,M,parliamentarian,Bloc Québécois,14636,40.1,1,48.6580556,-65.7527778
2008-10-14,Gen,40,Quebec,gaspésie,Gauvreau,Denis,M,pharmacologist,Liberal,9840,26.96,0,48.6580556,-65.7527778
2008-10-14,Gen,40,Quebec,gaspésie,Gray,Darryl,M,teacher,Conservative Party of Canada,8334,22.84,0,48.6580556,-65.7527778
2008-10-14,Gen,40,Quebec,gaspésie,Langlais,Gaston,M,retired,New Democratic Party,2549,6.98,0,48.6580556,-65.7527778
2008-10-14,Gen,40,Quebec,gaspésie,Leblanc,Julien,M,cameraman,Green Party of Canada,1136,3.11,0,48.6580556,-65.7527778
2008-10-14,Gen,40,Quebec,gatineau,Nadeau,Richard,M,parliamentarian,Bloc Québécois,15189,29.15,1,45.457241,-75.723267
2008-10-14,Gen,40,Quebec,gatineau,Boivin,Françoise,F,lawyer,New Democratic Party,13612,26.13,0,45.457241,-75.723267
2008-10-14,Gen,40,Quebec,gatineau,Simard,Michel,M,lawyer,Liberal,13193,25.32,0,45.457241,-75.723267
2008-10-14,Gen,40,Quebec,gatineau,Tassé,Denis,M,businessman,Conservative Party of Canada,8762,16.82,0,45.457241,-75.723267
2008-10-14,Gen,40,Quebec,gatineau,Inglis,David,M,contractor,Green Party of Canada,1342,2.58,0,45.457241,-75.723267
2008-10-14,Gen,40,Quebec,haute-gaspésie,Roy,Jean-Yves,M,teacher,Bloc Québécois,11984,37.53,1,49.2043796,-65.958859
2008-10-14,Gen,40,Quebec,haute-gaspésie,Charest,Nancy,F,lawyer,Liberal,11368,35.6,0,49.2043796,-65.958859
2008-10-14,Gen,40,Quebec,haute-gaspésie,Landry,Jérôme,M,self-employed worker,Conservative Party of Canada,5771,18.07,0,49.2043796,-65.958859
2008-10-14,Gen,40,Quebec,haute-gaspésie,Demers,Julie,F,writer-translator,New Democratic Party,1497,4.69,0,49.2043796,-65.958859
2008-10-14,Gen,40,Quebec,haute-gaspésie,Drainville,Louis,M,agrologist,Green Party of Canada,1139,3.57,0,49.2043796,-65.958859
2008-10-14,Gen,40,Quebec,haute-gaspésie,Potvin,Liliane,F,writer and teacher,Independent,175,0.55,0,49.2043796,-65.958859
2008-10-14,Gen,40,Quebec,hochelaga,Ménard,Réal,M,political scientist,Bloc Québécois,22720,49.73,1,45.5403861,-73.5415414291866
2008-10-14,Gen,40,Quebec,hochelaga,Dicaire,Diane,F,paralegal,Liberal,9442,20.67,0,45.5403861,-73.5415414291866
2008-10-14,Gen,40,Quebec,hochelaga,Rocheleau,Jean-Claude,M,labour organization president,New Democratic Party,6600,14.45,0,45.5403861,-73.5415414291866
2008-10-14,Gen,40,Quebec,hochelaga,Labbé,Luc,M,labour manager,Conservative Party of Canada,4201,9.2,0,45.5403861,-73.5415414291866
2008-10-14,Gen,40,Quebec,hochelaga,Larochelle,Philippe,M,lawyer,Green Party of Canada,1946,4.26,0,45.5403861,-73.5415414291866
2008-10-14,Gen,40,Quebec,hochelaga,Landry,Simon,M,chansonnier,neorhino.ca,230,0.5,0,45.5403861,-73.5415414291866
2008-10-14,Gen,40,Quebec,hochelaga,Breton Fontaine,Marianne,F,student,Communist Party of Canada,184,0.4,0,45.5403861,-73.5415414291866
2008-10-14,Gen,40,Quebec,hochelaga,Longley,Blair T.,M,unemployed,Marijuana Party,183,0.4,0,45.5403861,-73.5415414291866
2008-10-14,Gen,40,Quebec,hochelaga,Dandenault,Christine,F,executive secretary,Marxist-Leninist Party,177,0.39,0,45.5403861,-73.5415414291866
2008-10-14,Gen,40,Quebec,honoré-mercier,Rodriguez,Pablo,M,parliamentarian,Liberal,21544,43.67,1,45.5964086,-73.5354197
2008-10-14,Gen,40,Quebec,honoré-mercier,Labelle,Gérard,M,businessman,Bloc Québécois,13871,28.12,0,45.5964086,-73.5354197
2008-10-14,Gen,40,Quebec,honoré-mercier,Alfaro,Rodrigo,M,manager,Conservative Party of Canada,7549,15.3,0,45.5964086,-73.5354197
2008-10-14,Gen,40,Quebec,honoré-mercier,Pilon,François,M,public servant,New Democratic Party,4986,10.11,0,45.5964086,-73.5354197
2008-10-14,Gen,40,Quebec,honoré-mercier,Bérard,Gaëtan,M,administrator,Green Party of Canada,1380,2.8,0,45.5964086,-73.5354197
2008-10-14,Gen,40,Quebec,hull,Proulx,Marcel,M,parliamentarian,Liberal,19750,37.45,1,45.4371637,-75.7241942
2008-10-14,Gen,40,Quebec,hull,Déry,Raphaël,M,French professor,Bloc Québécois,11625,22.05,0,45.4371637,-75.7241942
2008-10-14,Gen,40,Quebec,hull,Ducasse,Pierre,M,political adviser,New Democratic Party,10454,19.83,0,45.4371637,-75.7241942
2008-10-14,Gen,40,Quebec,hull,Fréchette,Paul,M,lawyer,Conservative Party of Canada,7996,15.16,0,45.4371637,-75.7241942
2008-10-14,Gen,40,Quebec,hull,Pouyot,Frédéric,M,corporate executive,Green Party of Canada,2784,5.28,0,45.4371637,-75.7241942
2008-10-14,Gen,40,Quebec,hull,Girard-Bernier,Gabriel,M,student,Marxist-Leninist Party,121,0.23,0,45.4371637,-75.7241942
2008-10-14,Gen,40,Quebec,jeanne-le ber,St-Cyr,Thierry,M,engineer,Bloc Québécois,17144,34.91,1,46.7617675,-71.3105849
2008-10-14,Gen,40,Quebec,jeanne-le ber,Feuillette,Christian P.,M,publisher,Liberal,15841,32.26,0,46.7617675,-71.3105849
2008-10-14,Gen,40,Quebec,jeanne-le ber,Breton,Daniel,M,ecologist,New Democratic Party,7708,15.7,0,46.7617675,-71.3105849
2008-10-14,Gen,40,Quebec,jeanne-le ber,Beaudin,Daniel,M,affiliated real estate broker,Conservative Party of Canada,5494,11.19,0,46.7617675,-71.3105849
2008-10-14,Gen,40,Quebec,jeanne-le ber,Sansoucy,Véronik,F,occupational therapist,Green Party of Canada,2345,4.78,0,46.7617675,-71.3105849
2008-10-14,Gen,40,Quebec,jeanne-le ber,Gray,Darryl,M,minister of religion,Independent,577,1.17,0,46.7617675,-71.3105849
2008-10-14,Gen,40,Quebec,joliette,Paquette,Pierre,M,economist,Bloc Québécois,28040,52.4,1,46.0528409,-73.4617483
2008-10-14,Gen,40,Quebec,joliette,Lavallée,Sylvie,F,nurse,Conservative Party of Canada,9540,17.83,0,46.0528409,-73.4617483
2008-10-14,Gen,40,Quebec,joliette,St-Onge,Suzie,F,service manager,Liberal,7769,14.52,0,46.0528409,-73.4617483
2008-10-14,Gen,40,Quebec,joliette,Raynault,Francine,F,volunteer worker,New Democratic Party,5579,10.42,0,46.0528409,-73.4617483
2008-10-14,Gen,40,Quebec,joliette,Durette,Annie,F,artistic painter,Green Party of Canada,2588,4.84,0,46.0528409,-73.4617483
2008-10-14,Gen,40,Quebec,jonquière,Blackburn,Jean-Pierre,M,parliamentarian,Conservative Party of Canada,26639,52.48,1,48.4135387,-71.2539246
