,Election Date,Province,Riding,lat,lon,Results,Liberal,Conservative,NDP,Green,Bloc,Other
114,2000-11-27,Quebec,LAC-SAINT-LOUIS,45.38068955,-73.83285544040109,[0.7416 0.1472 0.025  0.     0.0667 0.0196],0.7415999999999999,0.1472,0.025,0,0.0667,0.0196
115,2000-11-27,Quebec,LASALLE--ÉMARD,45.4325141,-73.6292667,[0.6575 0.0598 0.0172 0.     0.242  0.0235],0.6575,0.059800000000000006,0.0172,0,0.242,0.023500000000000004
116,2000-11-27,Quebec,LAURENTIDES,46.6070866,-75.12097820758079,[0.3885 0.0882 0.0118 0.     0.499  0.0125],0.3885,0.0882,0.0118,0,0.499,0.0125
117,2000-11-27,Quebec,LAURIER--SAINTE-MARIE,46.770621399999996,-71.28463173489459,[0.2575 0.0639 0.0475 0.0488 0.5279 0.0545],0.2575,0.06390000000000001,0.0475,0.048799999999999996,0.5279,0.05449999999999999
118,2000-11-27,Quebec,LAVAL CENTRE,45.60558895,-73.7344173056906,[0.4327 0.0952 0.0152 0.0235 0.4335 0.    ],0.43270000000000003,0.0952,0.0152,0.0235,0.4335,0
119,2000-11-27,Quebec,LAVAL EAST,45.60558895,-73.7344173056906,[0.4477 0.0828 0.0099 0.0114 0.4255 0.0228],0.44770000000000004,0.08280000000000001,0.009899999999999999,0.011399999999999999,0.4255,0.0228
120,2000-11-27,Quebec,LAVAL WEST,45.3477001,-73.72444619031471,[0.513  0.1332 0.0123 0.0159 0.3227 0.0029],0.513,0.1332,0.0123,0.0159,0.32270000000000004,0.0029
121,2000-11-27,Quebec,LÉVIS-ET-CHUTES-DE-LA-CHAUDIÈRE,46.7910096,-71.17532740000001,[0.3412 0.212  0.0224 0.     0.4185 0.0059],0.34119999999999995,0.21200000000000002,0.022400000000000003,0,0.41850000000000004,0.0059
122,2000-11-27,Quebec,LONGUEUIL,45.5172382,-73.44674659999998,[0.3253 0.107  0.0164 0.     0.5225 0.0288],0.32530000000000003,0.107,0.016399999999999998,0,0.5225,0.0288
123,2000-11-27,Quebec,LOTBINIÈRE--L'ÉRABLE,46.5473036,-71.52394509999999,[0.3735 0.1541 0.016  0.     0.4564 0.    ],0.3735,0.15410000000000001,0.016,0,0.45640000000000003,0
124,2000-11-27,Quebec,LOUIS-HÉBERT,45.5455196,-73.59288215010329,[0.4114 0.1923 0.0208 0.     0.3688 0.0066],0.4114,0.19230000000000003,0.0208,0,0.3688,0.0066
125,2000-11-27,Quebec,MANICOUAGAN,50.43566920000001,-68.7676678,[0.3568 0.0931 0.0177 0.     0.5324 0.    ],0.3568,0.0931,0.0177,0,0.5324,0
126,2000-11-27,Quebec,MATAPÉDIA--MATANE,48.4079152,-67.1141862,[0.4576 0.0463 0.0297 0.     0.4664 0.    ],0.4576,0.0463,0.0297,0,0.4664,0
127,2000-11-27,Quebec,MERCIER,45.310444,-73.746051,[0.3293 0.0708 0.0103 0.0387 0.5287 0.0222],0.3293,0.0708,0.0103,0.0387,0.5287,0.0222
128,2000-11-27,Quebec,MOUNT ROYAL,45.5086157,-73.5903112,[0.8124 0.0965 0.0254 0.0167 0.0427 0.0064],0.8123999999999999,0.0965,0.0254,0.0167,0.042699999999999995,0.0064
129,2000-11-27,Quebec,NOTRE-DAME-DE-GRÂCE--LACHINE,45.4679674,-73.6289223,[0.6072 0.1152 0.0473 0.0221 0.1811 0.027 ],0.6072,0.1152,0.0473,0.022099999999999998,0.18109999999999998,0.027
